CustomerID,Gender,Age,Region,Tenure,SubscriptionType,MonthlyCharges,TotalSpend,NumOfPurchases,EngagementScore,CustomerSatisfaction,SupportTickets,PaymentMethod,AutoRenewal,Churn
CUST09078,Female,24,South,8,Standard,70.23,298.54,86,71,1,2,Credit Card,1,0
CUST09079,Female,61,West,3,Standard,116.96,2076.67,22,98,5,2,Credit Card,0,0
CUST09080,Male,30,North,58,Standard,31.98,1688.71,22,22,2,0,PayPal,1,0
CUST09081,Male,22,East,32,Basic,71.02,4346.15,65,79,3,0,UPI,1,0
CUST09082,Male,23,South,52,Basic,76.4,3926.04,49,99,2,1,Auto-Debit,0,0
CUST09083,Male,51,North,4,Standard,22.25,2261.94,77,72,4,2,PayPal,1,0
CUST09084,Female,24,East,49,Basic,61.2,3226.54,12,38,2,0,Auto-Debit,0,0
CUST09085,Male,63,East,38,Basic,98.28,428.86,63,57,3,2,Auto-Debit,1,0
CUST09086,Male,45,North,2,Standard,67.11,3258.81,13,17,3,3,PayPal,0,0
CUST09087,Male,63,North,9,Standard,107.53,666.58,62,53,2,1,Auto-Debit,1,0
CUST09088,Other,27,South,46,Standard,84.48,3627.29,59,30,2,2,PayPal,1,0
CUST09089,Male,21,West,1,Standard,96.61,2954.42,11,63,4,0,UPI,1,0
CUST09090,Female,20,North,49,Standard,100.45,1642.37,82,41,2,2,Credit Card,1,0
CUST09091,Male,42,West,11,Premium,88.95,1980.03,86,36,3,0,Credit Card,1,0
CUST09092,Male,40,South,29,Basic,94.94,632.44,1,97,2,0,Credit Card,1,0
CUST09093,Female,44,West,26,Standard,89.53,1749.38,68,69,1,2,Auto-Debit,1,0
CUST09094,Female,31,West,27,Basic,75.05,4840.85,9,99,3,3,Auto-Debit,1,0
CUST09095,Female,55,East,38,Basic,76.65,2533.69,3,77,3,1,UPI,1,0
CUST09096,Female,49,South,29,Premium,38.99,2476.36,72,87,4,2,PayPal,1,0
CUST09097,Male,40,North,33,Basic,102.74,3220.3,9,96,4,1,UPI,1,1
CUST09098,Male,64,West,28,Basic,51.21,2525.33,82,41,5,0,UPI,1,0
CUST09099,Female,57,South,31,Standard,73.57,1906.44,69,82,4,0,PayPal,1,0
CUST09100,Male,54,East,19,Basic,44.95,869.7,22,28,1,2,Auto-Debit,1,0
CUST09101,Female,20,East,48,Standard,89.59,3225.51,69,69,4,0,UPI,0,0
CUST09102,Female,52,West,26,Basic,117.52,3794.83,23,2,5,0,Auto-Debit,1,0
CUST09103,Male,30,West,50,Basic,100.19,4630.89,80,17,3,2,PayPal,1,0
CUST09104,Female,51,North,29,Standard,81.91,214.47,5,84,4,1,UPI,1,0
CUST09105,Male,41,South,11,Standard,76.75,519.97,39,28,5,1,Auto-Debit,0,0
CUST09106,Male,18,North,41,Standard,68.98,4517.15,3,51,4,0,UPI,1,0
CUST09107,Male,29,North,32,Standard,40.5,3229.55,26,41,4,2,Auto-Debit,1,0
CUST09108,Female,25,East,21,Standard,54.8,4797.97,8,51,3,0,UPI,0,0
CUST09109,Male,36,South,38,Standard,60.64,2268.05,85,35,5,0,PayPal,1,0
CUST09110,Female,26,North,34,Basic,114.46,2200.1,52,94,4,1,UPI,1,0
CUST09111,Female,45,East,40,Basic,62.56,1852.47,82,7,3,0,Credit Card,1,0
CUST09112,Female,31,West,22,Basic,78.62,885.53,69,95,5,0,Credit Card,1,0
CUST09113,Female,44,North,48,Basic,112.24,2017.44,6,79,2,2,Auto-Debit,1,0
CUST09114,Male,35,West,27,Basic,71.84,270.31,27,85,5,2,Auto-Debit,0,0
CUST09115,Male,59,South,8,Basic,45.14,2644.7,86,1,4,1,PayPal,1,0
CUST09116,Male,58,North,40,Premium,58.1,4266.61,22,50,4,0,PayPal,1,0
CUST09117,Female,23,West,46,Standard,57.55,1741.74,56,14,5,0,Auto-Debit,0,0
CUST09118,Other,50,West,31,Basic,91.47,654.27,43,16,3,2,UPI,1,0
CUST09119,Female,54,South,1,Standard,49.61,4874.05,27,12,5,2,Auto-Debit,1,0
CUST09120,Female,59,East,39,Standard,93.03,819.09,45,53,4,1,Credit Card,1,0
CUST09121,Female,42,East,34,Basic,108.92,2737.75,46,98,4,1,Credit Card,1,0
CUST09122,Male,30,North,47,Standard,53.61,4084.09,33,24,1,2,Credit Card,1,0
CUST09123,Female,40,West,59,Basic,33.53,1411.26,95,73,3,0,Auto-Debit,1,0
CUST09124,Female,53,East,24,Standard,83.86,4239.15,28,74,1,2,UPI,0,0
CUST09125,Male,50,North,28,Basic,56.09,2873.72,94,32,4,0,Credit Card,1,0
CUST09126,Other,38,West,50,Standard,73.4,1793.29,98,77,3,0,Auto-Debit,1,0
CUST09127,Male,51,North,4,Standard,83.42,4355.31,81,97,3,3,Auto-Debit,1,0
CUST09128,Female,53,South,18,Standard,60.77,3185.6,51,21,3,1,Auto-Debit,1,0
CUST09129,Female,34,North,29,Standard,112.47,3153.85,64,43,5,2,Credit Card,1,0
CUST09130,Female,27,South,23,Standard,59.96,2619.25,35,3,5,0,Credit Card,0,0
CUST09131,Male,40,West,37,Basic,50.74,1518.74,36,25,4,3,Credit Card,0,0
CUST09132,Female,61,West,27,Standard,108.57,1663.33,6,0,3,1,UPI,1,0
CUST09133,Female,19,West,16,Premium,33.63,622.78,93,9,3,2,UPI,0,0
CUST09134,Male,52,North,45,Standard,32.42,1369.87,58,99,3,1,PayPal,1,0
CUST09135,Female,31,West,27,Premium,113.57,1533.56,23,1,5,1,UPI,0,0
CUST09136,Female,64,West,9,Basic,40.9,481.77,14,28,4,0,UPI,1,0
CUST09137,Female,62,South,5,Basic,34.84,729.51,73,24,3,1,Credit Card,1,0
CUST09138,Male,58,West,59,Standard,73.52,1497.21,56,86,3,1,PayPal,1,0
CUST09139,Female,19,West,8,Basic,24.68,3450.81,79,93,2,0,UPI,1,0
CUST09140,Female,36,West,18,Basic,82,1084.33,25,59,1,2,PayPal,1,0
CUST09141,Male,33,East,35,Standard,65.29,2704.88,20,88,5,1,Auto-Debit,0,0
CUST09142,Male,60,West,6,Basic,84.04,2637.94,86,12,2,1,UPI,0,1
CUST09143,Other,61,North,43,Basic,48.39,4203.38,71,39,4,0,UPI,0,0
CUST09144,Female,42,South,23,Premium,110.55,3123.99,18,33,1,1,UPI,1,0
CUST09145,Female,18,West,46,Basic,47.06,4601.6,17,34,4,0,Credit Card,1,0
CUST09146,Male,19,North,26,Basic,83.76,3214.89,14,78,5,1,UPI,1,0
CUST09147,Male,65,South,56,Basic,114.51,322.48,26,38,4,2,Credit Card,1,0
CUST09148,Male,44,South,51,Premium,60.08,2031.16,32,41,3,1,UPI,1,0
CUST09149,Male,19,North,39,Standard,36.14,3555.43,93,83,3,0,PayPal,0,0
CUST09150,Female,47,North,24,Basic,26.84,2480.59,59,85,4,1,Credit Card,0,0
CUST09151,Female,68,East,10,Basic,116.3,2213.11,71,24,4,1,UPI,1,0
CUST09152,Female,27,East,15,Standard,96.37,3423.42,57,13,4,1,Auto-Debit,0,0
CUST09153,Male,36,West,38,Basic,111.9,1571.52,73,82,4,0,UPI,1,0
CUST09154,Female,59,East,20,Premium,89.88,4563.09,12,85,3,1,UPI,1,0
CUST09155,Male,33,North,29,Standard,54.24,2183.09,3,86,2,3,PayPal,1,0
CUST09156,Male,30,East,6,Basic,32.3,3229.85,32,0,2,0,Auto-Debit,1,1
CUST09157,Female,65,South,48,Premium,112.93,4915.2,97,38,4,2,UPI,0,0
CUST09158,Female,67,North,9,Basic,68.96,3970.31,15,29,4,3,PayPal,1,0
CUST09159,Female,25,West,51,Basic,59.65,2751.79,9,4,1,1,Auto-Debit,1,0
CUST09160,Male,67,South,50,Basic,77.78,4325.06,49,93,4,0,UPI,1,0
CUST09161,Female,48,South,5,Standard,30.66,2890.1,44,70,2,2,PayPal,0,0
CUST09162,Female,62,South,48,Basic,50.92,2319.94,81,61,5,1,Credit Card,0,0
CUST09163,Female,42,North,39,Basic,83.79,4392.57,28,76,5,1,PayPal,0,0
CUST09164,Male,56,North,19,Basic,30.01,330.35,45,30,4,1,UPI,1,0
CUST09165,Other,38,West,5,Premium,33.52,2155.84,13,6,4,1,Credit Card,1,0
CUST09166,Female,67,East,20,Basic,71.06,1846.36,47,28,5,1,UPI,0,0
CUST09167,Female,55,East,11,Basic,82.35,3627.61,21,50,1,0,PayPal,0,0
CUST09168,Male,58,East,55,Standard,38.7,260.41,50,88,2,0,Credit Card,1,0
CUST09169,Male,46,East,50,Standard,23.31,3372.09,47,76,4,1,UPI,1,0
CUST09170,Male,23,South,27,Premium,115.84,1862.53,5,78,4,0,Auto-Debit,1,0
CUST09171,Male,35,North,29,Basic,22.75,669.89,7,50,1,1,PayPal,0,1
CUST09172,Female,66,East,7,Premium,20.21,4905.59,38,93,2,2,PayPal,1,0
CUST09173,Male,61,South,50,Standard,52.33,1218.7,37,70,4,2,Auto-Debit,1,0
CUST09174,Male,52,North,3,Basic,42.25,1875.82,83,68,2,1,PayPal,1,0
CUST09175,Male,44,North,5,Premium,77.36,1193.82,32,13,2,0,Credit Card,0,0
CUST09176,Male,22,North,55,Standard,109.42,3377.56,56,93,5,1,Auto-Debit,0,0
CUST09177,Male,24,South,13,Standard,68.11,3956.08,43,22,4,1,UPI,0,0
CUST09178,Female,27,East,16,Premium,97.33,4331.08,67,79,5,2,UPI,1,0
CUST09179,Female,27,North,54,Standard,110.92,1692.79,99,87,2,2,Auto-Debit,1,0
CUST09180,Male,68,South,12,Basic,38.94,2717.86,27,42,4,1,UPI,0,0
CUST09181,Male,45,North,39,Premium,68.83,3383.64,51,55,3,3,Credit Card,1,0
CUST09182,Male,53,West,27,Basic,84.21,3221.7,48,20,3,0,UPI,1,0
CUST09183,Male,27,West,54,Standard,53.19,3636.93,72,29,1,2,UPI,1,0
CUST09184,Female,67,South,45,Basic,93.98,3894.69,53,75,5,0,UPI,1,0
CUST09185,Female,52,East,33,Basic,90.53,667.87,83,39,2,0,Auto-Debit,1,0
CUST09186,Female,52,East,15,Standard,62.11,1007.89,94,93,3,2,PayPal,1,0
CUST09187,Female,54,North,21,Standard,28.8,3724.74,48,21,4,0,UPI,1,0
CUST09188,Male,65,East,44,Standard,21.16,2488.04,10,1,2,1,Auto-Debit,0,0
CUST09189,Female,37,East,17,Premium,56.93,2249.76,94,22,1,1,PayPal,1,0
CUST09190,Female,30,West,55,Basic,28.21,2386.11,9,86,2,0,Auto-Debit,1,0
CUST09191,Female,28,South,52,Standard,98.16,1985.72,86,85,1,0,PayPal,0,0
CUST09192,Male,62,West,37,Standard,53.43,3037.12,95,61,2,1,Auto-Debit,1,0
CUST09193,Female,36,South,49,Standard,86.61,1751.96,46,29,4,0,PayPal,0,1
CUST09194,Female,45,North,56,Standard,54.64,3256.71,10,26,5,3,Auto-Debit,1,0
CUST09195,Female,55,West,15,Basic,99.59,1172.66,36,97,3,0,PayPal,1,0
CUST09196,Male,62,South,20,Standard,108.84,3836.91,10,74,2,0,UPI,1,0
CUST09197,Female,21,East,19,Standard,103.75,3951.68,27,92,2,3,UPI,1,0
CUST09198,Female,54,South,1,Basic,68.45,2976.9,79,36,4,1,PayPal,0,0
CUST09199,Female,36,East,4,Standard,28.4,1972.75,19,69,4,1,UPI,1,0
CUST09200,Female,54,North,3,Basic,57.17,269.1,11,15,3,1,PayPal,1,0
CUST09201,Female,31,East,8,Premium,62.45,783.36,32,19,2,0,Credit Card,1,0
CUST09202,Male,48,South,41,Standard,116.03,582.5,20,73,4,0,UPI,1,0
CUST09203,Female,45,West,44,Basic,76.55,248.98,46,45,5,1,PayPal,1,0
CUST09204,Male,53,South,5,Basic,84.08,3666.65,60,100,1,0,Credit Card,0,0
CUST09205,Female,61,West,9,Standard,98.2,4789.12,79,73,1,3,UPI,1,0
CUST09206,Male,55,South,1,Standard,76.82,253.61,68,24,4,0,Auto-Debit,1,0
CUST09207,Female,36,South,55,Premium,79.85,740.91,17,58,3,0,UPI,1,0
CUST09208,Female,59,North,43,Basic,44.53,4331.24,65,85,4,1,Auto-Debit,0,0
CUST09209,Female,18,East,30,Basic,25.89,3504.81,57,31,4,2,Auto-Debit,0,0
CUST09210,Female,40,South,7,Premium,92.14,2142.61,19,16,1,2,Credit Card,1,0
CUST09211,Female,45,West,22,Basic,104.87,4965.42,5,89,4,2,UPI,1,0
CUST09212,Female,65,East,20,Standard,61.2,2953.38,82,79,3,2,Auto-Debit,1,0
CUST09213,Male,21,North,29,Basic,74.89,3414.08,81,9,1,1,Credit Card,1,0
CUST09214,Male,58,East,27,Standard,50.73,3335.25,55,16,1,0,UPI,1,0
CUST09215,Male,35,South,25,Basic,65.02,1268.97,4,1,1,0,Credit Card,1,0
CUST09216,Male,66,West,46,Standard,40.89,2543,52,65,5,0,Auto-Debit,1,0
CUST09217,Female,64,West,35,Standard,95.99,1238.77,19,28,2,2,Auto-Debit,1,0
CUST09218,Female,68,East,27,Premium,69.19,2645.43,31,3,4,1,UPI,0,0
CUST09219,Female,56,West,11,Basic,74.72,347.75,3,29,5,0,PayPal,0,0
CUST09220,Male,42,South,17,Basic,23.71,2033.4,67,60,4,0,UPI,1,0
CUST09221,Male,35,West,31,Basic,82.24,1986.61,29,57,3,0,Auto-Debit,1,0
CUST09222,Female,23,West,18,Premium,40.27,1599.83,53,75,2,3,Credit Card,1,0
CUST09223,Female,36,West,19,Standard,58.34,580.3,8,33,4,1,Auto-Debit,1,1
CUST09224,Male,29,South,50,Standard,61.27,3900.64,5,77,4,1,Credit Card,1,0
CUST09225,Female,42,North,38,Basic,64.87,2218.18,64,23,2,2,PayPal,1,0
CUST09226,Female,52,West,29,Standard,42.74,4107.07,95,87,3,1,Credit Card,1,0
CUST09227,Male,18,North,15,Basic,105.01,4211.49,27,81,3,0,PayPal,1,0
CUST09228,Female,22,East,7,Basic,62.79,1225.27,33,24,4,0,Credit Card,1,0
CUST09229,Male,18,East,37,Standard,81.21,2222.38,58,88,2,1,UPI,0,0
CUST09230,Female,25,South,37,Basic,81.39,3660.68,62,24,1,0,UPI,1,0
CUST09231,Male,56,South,7,Standard,80.7,2597.58,82,91,1,2,Auto-Debit,1,0
CUST09232,Male,64,South,22,Premium,75.93,4304.33,88,29,5,0,Auto-Debit,0,0
CUST09233,Female,60,South,12,Premium,102.26,2943.53,26,54,2,1,Auto-Debit,1,0
CUST09234,Male,35,North,8,Standard,101.26,3221.99,95,88,3,3,Auto-Debit,1,0
CUST09235,Female,63,South,57,Basic,61.71,3977.71,14,23,5,1,Credit Card,1,0
CUST09236,Male,26,North,18,Standard,83.58,786.67,89,38,3,0,PayPal,0,0
CUST09237,Male,22,West,28,Basic,30.28,3004.39,32,76,5,0,Credit Card,1,0
CUST09238,Male,21,West,18,Basic,29.08,610.06,41,1,3,3,UPI,1,0
CUST09239,Female,61,East,31,Standard,67.99,1450.65,14,33,4,2,Auto-Debit,0,0
CUST09240,Female,46,East,17,Premium,110.02,1220.34,48,15,3,0,Credit Card,0,0
CUST09241,Male,18,North,23,Basic,85,2921.97,48,47,2,1,UPI,0,1
CUST09242,Female,47,South,11,Basic,86.92,4250.73,91,23,5,2,Auto-Debit,0,0
CUST09243,Female,62,East,15,Standard,35.77,837.49,86,49,1,0,UPI,0,1
CUST09244,Female,18,North,30,Basic,65.33,3888.3,38,1,4,3,UPI,1,0
CUST09245,Female,20,East,52,Standard,60.08,886.72,7,92,3,1,Auto-Debit,1,0
CUST09246,Female,39,South,31,Basic,98.3,1110.42,33,38,1,2,Credit Card,1,0
CUST09247,Female,25,North,57,Basic,33.78,4601.31,97,80,5,1,Auto-Debit,1,0
CUST09248,Male,35,East,6,Standard,73.92,246.7,24,58,4,1,Credit Card,1,0
CUST09249,Male,42,South,12,Premium,111.14,1146.29,26,22,4,2,UPI,1,0
CUST09250,Male,65,North,23,Standard,109.25,1234.67,50,11,4,0,UPI,1,0
CUST09251,Male,69,North,39,Premium,105.23,1553.03,42,76,1,0,Credit Card,1,0
CUST09252,Female,37,North,40,Basic,57.5,1944.38,95,68,5,1,Credit Card,1,0
CUST09253,Male,48,West,36,Premium,114.11,695.25,91,14,3,0,PayPal,0,0
CUST09254,Male,47,North,35,Basic,100.53,2448.58,13,59,5,1,Credit Card,1,0
CUST09255,Female,33,East,3,Premium,105.11,2116.88,31,63,4,0,PayPal,0,0
CUST09256,Male,19,North,42,Standard,113.24,3199.68,96,1,5,1,Auto-Debit,0,0
CUST09257,Male,34,North,56,Basic,113.7,4364.08,23,69,3,2,PayPal,1,0
CUST09258,Male,27,North,28,Basic,44.01,1629.06,37,63,5,0,Credit Card,1,0
CUST09259,Female,24,North,15,Standard,32.77,2823.14,59,35,4,2,UPI,0,0
CUST09260,Male,59,North,13,Basic,89.09,1982.61,58,86,4,1,Credit Card,1,0
CUST09261,Male,68,West,19,Premium,76.32,393.2,16,12,3,0,PayPal,0,1
CUST09262,Female,69,South,40,Basic,52.74,4141.16,39,1,2,3,PayPal,1,0
CUST09263,Female,26,West,18,Basic,88.44,3244.24,72,4,5,4,PayPal,0,0
CUST09264,Female,34,East,31,Basic,26.2,210.43,82,39,4,1,UPI,1,0
CUST09265,Female,26,South,37,Basic,24.72,1397.95,91,79,5,2,Credit Card,0,0
CUST09266,Male,26,East,21,Standard,55.43,1683.15,9,63,3,1,Credit Card,1,0
CUST09267,Male,54,North,39,Standard,39.38,4095.35,64,38,1,1,UPI,0,0
CUST09268,Male,41,East,5,Premium,91.86,3851.42,92,34,1,1,UPI,1,0
CUST09269,Male,56,West,57,Basic,114.8,2101.49,22,56,4,0,UPI,1,0
CUST09270,Male,28,West,51,Premium,86.16,955.24,75,40,3,1,UPI,0,1
CUST09271,Male,25,North,57,Basic,85.48,2052.95,54,44,3,0,Auto-Debit,0,0
CUST09272,Female,42,North,17,Premium,20.66,4088.7,22,33,5,1,Credit Card,1,0
CUST09273,Female,63,South,19,Basic,71.23,2371.48,14,18,4,2,UPI,0,0
CUST09274,Male,19,West,4,Standard,101.71,756.18,87,89,1,0,Auto-Debit,1,0
CUST09275,Female,27,West,54,Standard,85.41,385.03,66,41,3,1,Credit Card,0,0
CUST09276,Male,41,South,26,Basic,42.78,1800.01,79,16,3,0,UPI,0,1
CUST09277,Male,65,West,24,Basic,104.85,912.14,50,34,1,2,UPI,1,0
CUST09278,Female,33,South,39,Standard,116.44,3776.2,5,75,5,0,Auto-Debit,1,0
CUST09279,Male,36,West,56,Basic,47.9,1538.03,93,34,5,1,UPI,0,0
CUST09280,Male,48,East,54,Standard,40.71,4411.77,97,100,5,1,Credit Card,0,0
CUST09281,Male,28,East,38,Standard,53.85,3163.28,94,5,5,1,Auto-Debit,1,0
CUST09282,Female,23,South,46,Standard,26.32,2089.59,17,51,4,2,PayPal,1,0
CUST09283,Female,23,South,54,Premium,107.34,3128.28,1,73,5,0,UPI,1,0
CUST09284,Male,49,North,19,Basic,112.93,1616.84,14,42,5,1,Credit Card,1,0
CUST09285,Female,56,West,30,Basic,83.33,878.35,55,22,4,1,Auto-Debit,1,0
CUST09286,Female,65,East,26,Basic,96.43,4828.05,17,82,3,0,Credit Card,1,0
CUST09287,Female,30,North,52,Standard,86.87,2903.17,9,42,2,2,PayPal,0,0
CUST09288,Female,20,West,11,Premium,57.74,235.17,99,52,5,1,PayPal,1,0
CUST09289,Male,58,East,54,Premium,83.2,1689.51,95,71,2,1,UPI,1,0
CUST09290,Male,52,West,39,Premium,103.63,965.77,12,72,1,2,PayPal,1,0
CUST09291,Female,55,South,3,Premium,100.99,1439.28,66,66,2,0,Auto-Debit,0,0
CUST09292,Female,34,East,52,Premium,28.11,467.43,15,96,1,0,PayPal,0,0
CUST09293,Female,20,East,22,Basic,66.26,1376.41,34,65,2,1,Auto-Debit,1,0
CUST09294,Female,51,North,17,Premium,59.73,3478.48,37,33,5,2,UPI,0,0
CUST09295,Female,29,West,11,Standard,95.2,4138.93,53,34,2,3,Credit Card,1,0
CUST09296,Female,41,South,47,Basic,70.14,1867.48,41,81,3,1,Credit Card,1,0
CUST09297,Female,23,South,39,Basic,54.97,2707.84,94,26,2,1,PayPal,1,0
CUST09298,Female,59,West,47,Basic,90.63,400.59,78,26,1,1,Auto-Debit,0,0
CUST09299,Female,28,West,27,Standard,67.36,635.84,4,63,3,2,PayPal,1,0
CUST09300,Male,65,South,49,Standard,45.66,2849.24,8,38,2,0,PayPal,1,0
CUST09301,Male,44,West,43,Basic,109.04,4234.77,87,59,1,2,UPI,1,0
CUST09302,Female,65,North,29,Standard,31.3,622.34,71,80,1,0,Auto-Debit,1,0
CUST09303,Female,41,West,12,Basic,21.81,2209.02,17,72,5,1,Credit Card,0,0
CUST09304,Female,35,North,13,Premium,34.39,4858.04,22,95,1,1,Credit Card,1,0
CUST09305,Female,44,North,58,Standard,36.36,3746.2,90,22,3,0,Credit Card,1,0
CUST09306,Male,58,West,11,Premium,73.8,1148.5,8,77,4,1,UPI,1,0
CUST09307,Male,38,East,31,Basic,82.49,1568.84,22,10,1,1,PayPal,0,0
CUST09308,Female,68,East,11,Premium,64.86,4750,40,3,3,0,Credit Card,1,1
CUST09309,Male,51,North,57,Basic,40.42,1260.74,22,50,4,0,PayPal,0,0
CUST09310,Male,50,West,58,Standard,33.22,2316.36,5,37,2,0,UPI,0,0
CUST09311,Male,65,North,41,Standard,69.22,1906.93,9,50,1,0,PayPal,1,0
CUST09312,Male,35,West,43,Standard,76.55,2552.19,60,47,5,1,UPI,0,0
CUST09313,Female,20,West,57,Premium,50.4,1335.58,20,79,2,2,PayPal,1,0
CUST09314,Male,41,South,36,Standard,42.04,3408.08,86,35,5,3,UPI,1,0
CUST09315,Female,18,East,2,Premium,28.06,1326.04,34,24,3,2,PayPal,1,1
CUST09316,Male,23,East,23,Basic,22.62,3090.09,99,4,3,2,Credit Card,0,0
CUST09317,Female,36,South,36,Basic,30.57,1917.29,36,73,4,1,Credit Card,1,0
CUST09318,Male,39,South,14,Standard,94.21,1407.09,83,68,5,0,UPI,0,0
CUST09319,Female,68,South,37,Basic,54.4,3536.01,92,81,3,1,PayPal,1,0
CUST09320,Female,60,North,49,Premium,22.74,4833.15,71,22,5,1,UPI,0,0
CUST09321,Male,25,North,27,Standard,70.82,4373,38,13,3,1,Credit Card,1,0
CUST09322,Female,22,North,12,Standard,73.61,616.81,67,51,5,1,PayPal,1,0
CUST09323,Female,69,North,58,Standard,62.87,2381.19,32,86,4,1,UPI,1,0
CUST09324,Male,26,North,29,Standard,31.07,3534.94,46,47,2,1,Credit Card,0,0
CUST09325,Male,64,East,6,Basic,95.5,2900.56,95,98,1,1,Credit Card,0,0
CUST09326,Female,38,East,44,Standard,88.91,3686.51,25,56,3,0,Auto-Debit,0,0
CUST09327,Female,45,West,47,Standard,59.47,4880.58,64,32,5,2,Auto-Debit,1,1
CUST09328,Male,63,East,23,Premium,58.08,1842.9,33,37,3,1,Credit Card,1,0
CUST09329,Male,21,South,51,Basic,35.59,3900.19,47,64,3,1,Auto-Debit,1,0
CUST09330,Female,41,East,10,Standard,95.35,651.54,69,5,1,2,UPI,1,1
CUST09331,Female,25,South,34,Basic,79.96,4374.79,29,20,4,2,Auto-Debit,0,0
CUST09332,Female,69,East,44,Basic,28.58,3936.47,59,26,1,0,PayPal,1,1
CUST09333,Male,34,North,12,Standard,57.81,2700.64,31,68,2,1,UPI,0,0
CUST09334,Female,51,East,32,Basic,110.36,4140.96,26,90,2,1,Auto-Debit,1,0
CUST09335,Male,37,West,26,Standard,65.24,3399.79,63,5,2,1,Auto-Debit,1,0
CUST09336,Male,33,North,7,Standard,52.49,2850.69,58,39,2,0,PayPal,0,0
CUST09337,Female,27,North,32,Basic,84.38,4740.8,85,24,2,3,UPI,1,0
CUST09338,Other,51,West,33,Standard,40.3,825.27,98,68,5,2,UPI,1,0
CUST09339,Male,60,East,18,Basic,72.38,4966.24,49,61,3,0,UPI,0,0
CUST09340,Male,27,East,35,Premium,86.95,941.28,65,78,5,1,PayPal,1,0
CUST09341,Female,47,West,20,Basic,105.49,2504.84,59,45,5,0,Auto-Debit,1,0
CUST09342,Female,47,North,31,Basic,89.25,1310.77,62,47,1,1,UPI,0,1
CUST09343,Female,68,West,5,Standard,58.44,1505.19,68,37,1,0,PayPal,0,0
CUST09344,Female,42,South,32,Premium,96.78,3232.79,47,60,5,0,PayPal,1,0
CUST09345,Male,63,South,52,Premium,109.84,366.61,22,80,2,2,Credit Card,1,0
CUST09346,Other,60,East,47,Basic,67.78,4715.58,80,16,4,0,PayPal,0,0
CUST09347,Female,58,North,42,Basic,20.45,1542.19,64,47,3,1,Credit Card,0,0
CUST09348,Female,24,South,19,Standard,108.09,1508.16,46,32,2,1,Credit Card,0,0
CUST09349,Female,64,West,1,Premium,36.54,4345.11,59,17,1,1,Credit Card,1,0
CUST09350,Female,37,East,7,Basic,32.63,3871.21,32,35,5,1,Auto-Debit,1,0
CUST09351,Male,34,East,58,Standard,50.77,3424.27,98,53,1,1,UPI,1,0
CUST09352,Male,20,North,22,Basic,58,902.52,85,2,3,1,Auto-Debit,1,0
CUST09353,Female,64,South,50,Basic,99.94,3894.16,91,88,5,0,Auto-Debit,0,0
CUST09354,Male,63,East,34,Standard,58.92,1931.68,37,98,4,1,PayPal,1,0
CUST09355,Male,57,West,51,Basic,24.88,4970.67,67,19,5,0,Auto-Debit,1,0
CUST09356,Female,53,South,56,Basic,83.6,3422,52,99,1,0,Credit Card,0,0
CUST09357,Female,43,East,56,Basic,87.12,4212.29,43,30,2,1,Auto-Debit,1,0
CUST09358,Male,27,East,10,Standard,101.42,3722.17,34,20,1,2,PayPal,1,0
CUST09359,Female,51,South,47,Basic,59.89,3052.34,61,100,3,0,UPI,1,0
CUST09360,Female,31,South,42,Standard,28.61,3638.33,71,33,4,1,Credit Card,1,0
CUST09361,Female,25,North,26,Premium,75.31,3067.92,93,56,3,0,Credit Card,1,0
CUST09362,Female,44,West,32,Basic,32.1,445.75,67,36,3,1,Credit Card,1,0
CUST09363,Male,27,North,42,Standard,21.71,1858.51,45,0,2,2,Auto-Debit,1,0
CUST09364,Male,67,North,27,Premium,97.86,1718.8,41,56,1,3,Credit Card,1,0
CUST09365,Male,32,West,12,Basic,60.34,3627.07,52,54,2,0,Credit Card,1,0
CUST09366,Female,54,West,40,Basic,72.5,2965.63,66,30,2,1,UPI,1,0
CUST09367,Female,39,North,23,Basic,86.28,3130.35,12,22,5,0,Credit Card,1,0
CUST09368,Female,62,South,14,Standard,60.1,4265.51,15,74,1,1,Auto-Debit,0,0
CUST09369,Female,67,West,34,Standard,25.11,2721.47,16,47,5,2,Credit Card,1,0
CUST09370,Female,48,North,17,Basic,45.27,1247.73,3,19,1,1,Credit Card,0,1
CUST09371,Female,19,South,6,Premium,39.43,259.71,27,100,2,3,Auto-Debit,1,0
CUST09372,Male,62,East,27,Standard,117.74,965.59,23,6,4,1,Credit Card,0,0
CUST09373,Male,48,South,8,Basic,93.95,346.78,64,98,5,0,UPI,1,0
CUST09374,Female,31,North,33,Standard,65.15,1337.91,33,1,1,0,PayPal,1,0
CUST09375,Male,27,West,35,Basic,26.34,3247.99,48,96,5,1,UPI,0,0
CUST09376,Male,47,South,47,Standard,31.59,926.81,91,39,1,0,UPI,1,0
CUST09377,Female,53,South,17,Basic,101.29,593.23,88,23,5,0,UPI,0,0
CUST09378,Male,64,South,26,Standard,114.54,4860.1,55,73,4,2,Credit Card,1,0
CUST09379,Female,57,West,57,Basic,23.14,4985.14,27,8,1,0,PayPal,1,0
CUST09380,Male,32,West,7,Standard,111.04,3257.71,47,42,4,0,Credit Card,1,0
CUST09381,Male,31,South,46,Basic,58.06,721.12,31,96,4,1,Auto-Debit,1,0
CUST09382,Male,48,South,24,Standard,41.36,4143.3,79,50,4,1,Credit Card,0,0
